customer_id,jours_depuis_visite,jours_depuis_achat,nb_sessions,nb_transactions,churn,proba_churn,risque
27975,115.0,115,10.0,4,1,0.42477775989188915,Modéré
45799,3.0,53,4.0,6,0,0.42476054417789394,Modéré
9913,85.0,74,3.0,6,0,0.4247513536166505,Modéré
39387,8.0,279,9.0,5,0,0.4247489634115143,Modéré
32091,391.0,164,5.0,6,1,0.42474725749912323,Modéré
37217,186.0,185,10.0,7,1,0.42474098028224544,Modéré
49183,124.0,236,5.0,6,1,0.4247301136544217,Modéré
41114,247.0,129,4.0,6,1,0.4247062070723065,Modéré
47238,442.0,153,4.0,5,1,0.424697925468562,Modéré
32396,136.0,136,6.0,5,1,0.4246850767236563,Modéré
43733,104.0,133,4.0,9,1,0.42467944660192053,Modéré
3899,165.0,464,6.0,6,1,0.4246764126642265,Modéré
35551,92.0,92,8.0,5,1,0.42467555604152557,Modéré
3492,582.0,43,4.0,9,0,0.4246558820337695,Modéré
48926,304.0,229,5.0,5,1,0.4246478961043736,Modéré
44221,298.0,10,5.0,7,0,0.42464213063167094,Modéré
19366,447.0,83,6.0,6,0,0.424637520099712,Modéré
25048,58.0,270,5.0,5,0,0.4246339614713966,Modéré
45854,563.0,781,9.0,5,1,0.4246295200762464,Modéré
21706,92.0,92,6.0,6,1,0.4246219965037736,Modéré
23226,239.0,3,5.0,5,0,0.4246147343120325,Modéré
23723,34.0,276,5.0,4,0,0.4246018610457123,Modéré
16218,364.0,363,6.0,6,1,0.4245963128686554,Modéré
16921,135.0,232,4.0,6,1,0.42457635592395915,Modéré
11949,38.0,38,6.0,8,0,0.42456850352235587,Modéré
16658,82.0,422,6.0,5,0,0.4245683557900164,Modéré
21362,3.0,73,3.0,7,0,0.4245580355235712,Modéré
9387,311.0,442,7.0,7,1,0.4245570368638012,Modéré
23159,651.0,125,5.0,5,1,0.4245558131959875,Modéré
34444,453.0,443,6.0,6,1,0.4245527080071401,Modéré
49148,298.0,95,4.0,7,1,0.4245515611144877,Modéré
11238,147.0,124,6.0,6,1,0.42453882493155604,Modéré
12540,44.0,419,7.0,6,0,0.42451678239376134,Modéré
29773,192.0,306,9.0,4,1,0.4245070629588683,Modéré
6557,16.0,15,3.0,8,0,0.42450360836918016,Modéré
10765,333.0,314,6.0,5,1,0.42450312168076776,Modéré
7779,37.0,37,8.0,4,0,0.424501403514417,Modéré
46409,4.0,4,8.0,3,0,0.42449673850898095,Modéré
5365,185.0,877,6.0,5,1,0.4244878890929489,Modéré
21547,266.0,294,7.0,3,1,0.42447329077533896,Modéré
15405,480.0,84,6.0,5,0,0.4244695664652978,Modéré
12129,9.0,74,6.0,5,0,0.4244296123091872,Modéré
41740,298.0,298,10.0,8,1,0.42441707975082943,Modéré
24082,294.0,160,4.0,11,1,0.4244163714965111,Modéré
42954,411.0,584,5.0,6,1,0.424406656987876,Modéré
41640,323.0,1,6.0,6,0,0.42440295927207955,Modéré
17505,6.0,105,4.0,5,0,0.42439133290783077,Modéré
45237,845.0,24,2.0,10,0,0.42439010880482775,Modéré
4749,565.0,19,1.0,9,0,0.42438689866384843,Modéré
42090,298.0,298,9.0,9,1,0.42438189385807235,Modéré
7358,211.0,59,5.0,6,0,0.42437769289711397,Modéré
16805,206.0,206,7.0,8,1,0.4243759255376206,Modéré
23820,19.0,114,7.0,5,0,0.42436483752090504,Modéré
2981,81.0,378,6.0,6,0,0.42435763873070365,Modéré
5734,396.0,76,5.0,6,0,0.4243449752779154,Modéré
10673,61.0,61,6.0,5,0,0.42434361274581067,Modéré
36082,209.0,346,5.0,5,1,0.4243410530750918,Modéré
11854,178.0,49,7.0,5,0,0.4243130854564859,Modéré
47861,27.0,145,4.0,5,0,0.42431231985840445,Modéré
7012,244.0,340,7.0,3,1,0.4243025690393061,Modéré
28116,225.0,39,6.0,7,0,0.42429464270863876,Modéré
32571,437.0,47,4.0,9,0,0.4242909018867424,Modéré
3065,40.0,40,7.0,6,0,0.42428976648940325,Modéré
17225,169.0,23,3.0,10,0,0.42428842099947145,Modéré
5327,189.0,92,9.0,7,1,0.42424280573622203,Modéré
15269,32.0,121,3.0,8,0,0.4242405032286355,Modéré
27208,25.0,614,7.0,5,0,0.4242393144935129,Modéré
23174,224.0,533,6.0,7,1,0.42423536901181463,Modéré
2631,500.0,60,4.0,8,0,0.4242172987877813,Modéré
26175,240.0,190,6.0,7,1,0.4242160061050122,Modéré
7142,106.0,56,5.0,7,0,0.42421061480215444,Modéré
45249,24.0,24,5.0,5,0,0.42420576656402564,Modéré
12562,82.0,630,8.0,3,0,0.4242024214334938,Modéré
21606,196.0,8,3.0,8,0,0.4241996309641196,Modéré
5616,566.0,72,5.0,6,0,0.42419939527645967,Modéré
31835,142.0,447,7.0,5,1,0.42419585251551567,Modéré
4019,37.0,75,3.0,9,0,0.42418444575137765,Modéré
3389,576.0,92,4.0,10,1,0.42418119331063536,Modéré
8921,38.0,553,5.0,3,0,0.42417700778085243,Modéré
39039,586.0,248,5.0,5,1,0.4241712509815613,Modéré
36825,19.0,19,5.0,8,0,0.424169594416575,Modéré
45259,298.0,41,4.0,6,0,0.424163845111545,Modéré
27654,158.0,49,4.0,8,0,0.4241468264593331,Modéré
9973,639.0,21,6.0,5,0,0.42414169890596426,Modéré
39926,16.0,43,6.0,4,0,0.4241251092438611,Modéré
41427,86.0,216,5.0,6,0,0.4241206933847724,Modéré
41941,769.0,134,4.0,9,1,0.42410592937566827,Modéré
28285,565.0,47,1.0,7,0,0.4240897486197821,Modéré
7105,554.0,367,5.0,5,1,0.42408822664418877,Modéré
9279,352.0,351,5.0,5,1,0.4240820036612184,Modéré
29067,103.0,132,8.0,11,1,0.4240799085963855,Modéré
35610,74.0,73,4.0,8,0,0.42405981700489365,Modéré
40411,52.0,52,4.0,8,0,0.4240568601326176,Modéré
8770,55.0,14,5.0,16,0,0.42405372596916924,Modéré
3364,265.0,207,6.0,8,1,0.42405157297095664,Modéré
48553,168.0,78,4.0,9,0,0.42404878162021553,Modéré
15612,37.0,37,7.0,5,0,0.4240414057442471,Modéré
19627,793.0,316,5.0,7,1,0.42404092861402404,Modéré
31134,49.0,48,5.0,6,0,0.42403476841556403,Modéré
46222,9.0,280,5.0,5,0,0.42400457361031657,Modéré
15596,323.0,122,4.0,11,1,0.4239968688271307,Modéré
38480,97.0,166,8.0,6,1,0.4239965850005105,Modéré
41605,506.0,266,2.0,9,1,0.4239786528294048,Modéré
8025,110.0,110,7.0,8,1,0.42397123353355437,Modéré
9947,51.0,51,5.0,9,0,0.42396348843465814,Modéré
4423,257.0,618,5.0,6,1,0.4239468847942151,Modéré
31803,350.0,10,5.0,8,0,0.42394164895203956,Modéré
11053,210.0,291,7.0,9,1,0.42393480683523266,Modéré
29031,268.0,247,6.0,8,1,0.4239248571741186,Modéré
14532,362.0,47,4.0,8,0,0.4239111008074428,Modéré
2101,40.0,39,6.0,6,0,0.42390152344309456,Modéré
31899,405.0,12,5.0,6,0,0.42389354882610114,Modéré
33119,304.0,741,5.0,7,1,0.4238866890517383,Modéré
48007,261.0,28,4.0,6,0,0.42386771833429016,Modéré
2692,133.0,202,5.0,7,1,0.4238567871386945,Modéré
44845,182.0,182,5.0,6,1,0.4238511629404178,Modéré
33562,99.0,106,4.0,10,1,0.42384347543429607,Modéré
1347,381.0,54,6.0,5,0,0.4238332436426068,Modéré
5626,159.0,100,4.0,8,1,0.423813693438408,Modéré
43194,34.0,115,3.0,6,0,0.4238038302155573,Modéré
19852,105.0,391,7.0,6,1,0.42380181674672196,Modéré
46700,68.0,289,8.0,5,0,0.42378526883542766,Modéré
25777,63.0,77,7.0,4,0,0.4237763983650402,Modéré
35636,428.0,48,3.0,8,0,0.4237712921946133,Modéré
19333,43.0,348,5.0,8,0,0.4237663047717858,Modéré
9525,22.0,413,8.0,4,0,0.42376277043915733,Modéré
110,48.0,458,6.0,3,0,0.4237625551425761,Modéré
3643,90.0,24,5.0,6,0,0.423756856416951,Modéré
21301,93.0,255,6.0,6,1,0.4237513161044905,Modéré
41660,403.0,58,6.0,10,0,0.4237464113609724,Modéré
32007,251.0,250,6.0,6,1,0.42374433849641535,Modéré
25887,414.0,160,4.0,8,1,0.42373382238105345,Modéré
9723,68.0,7,3.0,9,0,0.4237327737915048,Modéré
6533,78.0,160,6.0,7,0,0.423723227634527,Modéré
9347,97.0,191,6.0,6,1,0.4237122733487241,Modéré
66,81.0,47,5.0,6,0,0.42370295207784303,Modéré
720,424.0,228,5.0,6,1,0.42369312606325205,Modéré
13053,347.0,268,5.0,6,1,0.42369055970030106,Modéré
10111,196.0,195,10.0,6,1,0.4236894802886354,Modéré
5870,554.0,26,4.0,9,0,0.42368231766556,Modéré
18980,823.0,173,3.0,8,1,0.4236811497908847,Modéré
20657,266.0,42,4.0,7,0,0.4236674291012858,Modéré
46844,343.0,230,6.0,6,1,0.4236625763001433,Modéré
20109,152.0,216,8.0,3,1,0.4236553182277757,Modéré
40948,334.0,804,7.0,6,1,0.423649660718965,Modéré
34776,59.0,210,4.0,8,0,0.4236398991900714,Modéré
18705,12.0,53,5.0,6,0,0.4236356776007112,Modéré
8446,75.0,75,7.0,5,0,0.42363309266081034,Modéré
47792,547.0,547,5.0,5,1,0.423629412353026,Modéré
14122,270.0,482,6.0,7,1,0.4236289449953553,Modéré
26591,582.0,153,4.0,9,1,0.4236199319452827,Modéré
21799,133.0,38,4.0,9,0,0.4236110772948687,Modéré
5,63.0,424,6.0,5,0,0.4236076588210815,Modéré
22957,51.0,196,7.0,5,0,0.4235730962435762,Modéré
27032,15.0,15,4.0,9,0,0.42355133792406363,Modéré
24905,205.0,205,5.0,6,1,0.42354797023222956,Modéré
4934,44.0,133,5.0,7,0,0.42354595506321624,Modéré
9002,171.0,44,4.0,6,0,0.423542118670476,Modéré
44705,182.0,321,5.0,5,1,0.423536398727665,Modéré
33857,161.0,72,4.0,8,0,0.4235352413552158,Modéré
22908,668.0,197,4.0,9,1,0.4235276765868812,Modéré
35761,43.0,43,2.0,8,0,0.4235241956795649,Modéré
5013,285.0,215,6.0,8,1,0.4235084466167859,Modéré
15095,326.0,591,5.0,6,1,0.42350027946292235,Modéré
23741,1047.0,62,5.0,6,0,0.423480482693934,Modéré
10056,354.0,354,7.0,9,1,0.4234781739190405,Modéré
24787,524.0,0,4.0,8,0,0.423475541359467,Modéré
28445,310.0,165,5.0,7,1,0.4234467802757,Modéré
18117,426.0,299,5.0,6,1,0.4234305488229364,Modéré
43930,549.0,758,8.0,2,1,0.4234304732913589,Modéré
32192,545.0,310,7.0,4,1,0.42343017220514456,Modéré
33263,24.0,118,5.0,6,0,0.42341408930716745,Modéré
21967,130.0,599,7.0,5,1,0.4234058758286897,Modéré
19725,297.0,143,7.0,3,1,0.423393503301478,Modéré
20890,260.0,260,5.0,5,1,0.42339140914133144,Modéré
21276,11.0,11,8.0,5,0,0.4233872012187618,Modéré
44633,13.0,12,4.0,8,0,0.42337025282177193,Modéré
14473,234.0,358,5.0,7,1,0.42333941468821684,Modéré
19976,523.0,44,2.0,7,0,0.4233365986563557,Modéré
37150,231.0,1,7.0,5,0,0.42332905926799247,Modéré
31390,58.0,10,7.0,6,0,0.4233274450189499,Modéré
40151,718.0,183,3.0,9,1,0.423318932985787,Modéré
39634,324.0,267,5.0,5,1,0.423315567985437,Modéré
40019,390.0,32,5.0,5,0,0.4233039656089951,Modéré
37819,562.0,137,4.0,9,1,0.42329359048448467,Modéré
1028,143.0,4,5.0,5,0,0.42329303547476615,Modéré
19744,63.0,497,5.0,5,0,0.42327970758316247,Modéré
46971,145.0,93,5.0,8,1,0.4232713606865212,Modéré
25529,212.0,175,5.0,6,1,0.4232706261204048,Modéré
15296,177.0,144,7.0,4,1,0.423267550194805,Modéré
39860,804.0,478,3.0,6,1,0.423266057398175,Modéré
43932,240.0,683,6.0,6,1,0.4232643865544292,Modéré
45243,432.0,349,4.0,8,1,0.4232533861489534,Modéré
25849,153.0,143,8.0,3,1,0.4232490573298156,Modéré
6038,77.0,595,6.0,4,0,0.423242424844935,Modéré
33190,697.0,58,5.0,6,0,0.4232373746919251,Modéré
2567,118.0,45,6.0,8,0,0.4232369658576718,Modéré
17463,148.0,198,6.0,7,1,0.42323201231863583,Modéré
5845,381.0,50,3.0,9,0,0.42322689663876367,Modéré
24803,87.0,87,4.0,8,0,0.4232164724250966,Modéré
35099,259.0,142,4.0,10,1,0.4232155707698626,Modéré
27229,135.0,54,6.0,6,0,0.42321512381584997,Modéré
44704,14.0,210,3.0,10,0,0.4232052583053062,Modéré
2289,299.0,13,7.0,6,0,0.42320391746951147,Modéré
20424,24.0,33,4.0,8,0,0.4232037272443611,Modéré
47372,169.0,279,5.0,5,1,0.42319207162011147,Modéré
43791,445.0,208,4.0,6,1,0.4231903782280381,Modéré
16380,259.0,381,5.0,6,1,0.4231655459720936,Modéré
2263,86.0,189,5.0,6,0,0.42315557317813657,Modéré
18183,21.0,23,4.0,7,0,0.42315064677354775,Modéré
17603,21.0,5,8.0,5,0,0.42314153405758814,Modéré
33454,124.0,142,6.0,6,1,0.4231320169329004,Modéré
3682,87.0,363,6.0,6,0,0.4231063023232948,Modéré
30091,121.0,453,5.0,5,1,0.4230992110008143,Modéré
34034,57.0,286,4.0,7,0,0.42308407139768406,Modéré
31915,63.0,25,4.0,7,0,0.42306505128630056,Modéré
49291,228.0,655,8.0,4,1,0.4230643516264433,Modéré
24879,56.0,11,4.0,8,0,0.42305736118045034,Modéré
746,13.0,13,7.0,5,0,0.4230440898529488,Modéré
18158,344.0,529,6.0,5,1,0.4230399402470837,Modéré
42835,142.0,341,7.0,9,1,0.4230362596373793,Modéré
9997,17.0,83,8.0,3,0,0.42303322504426527,Modéré
40280,116.0,222,7.0,6,1,0.4230086041710054,Modéré
26646,68.0,67,5.0,6,0,0.4230075908409869,Modéré
44373,78.0,78,6.0,7,0,0.4229932595159528,Modéré
19253,439.0,791,5.0,5,1,0.42299128768347993,Modéré
16523,35.0,417,5.0,5,0,0.4229845705926026,Modéré
25274,232.0,447,9.0,4,1,0.4229708211198159,Modéré
3853,12.0,12,6.0,6,0,0.4229486686855206,Modéré
42664,222.0,80,6.0,5,0,0.4229459283902349,Modéré
28529,843.0,136,4.0,5,1,0.42294190829279793,Modéré
22586,246.0,7,3.0,8,0,0.4229231189081618,Modéré
3858,8.0,305,7.0,4,0,0.42292007463383835,Modéré
572,160.0,128,4.0,8,1,0.4229148249404101,Modéré
11843,162.0,162,9.0,9,1,0.42291218808919223,Modéré
49236,625.0,368,6.0,6,1,0.42290446343514454,Modéré
27206,192.0,365,5.0,7,1,0.4229017614095711,Modéré
14381,203.0,131,7.0,3,1,0.4229006226772558,Modéré
49031,24.0,529,4.0,5,0,0.4228881818465867,Modéré
36529,711.0,182,5.0,6,1,0.4228825990937801,Modéré
32352,394.0,40,4.0,6,0,0.422859779509292,Modéré
41254,7.0,248,6.0,5,0,0.42285735480528636,Modéré
9194,176.0,380,5.0,8,1,0.4228566669454175,Modéré
26343,45.0,50,6.0,5,0,0.4228276014632162,Modéré
20900,170.0,777,7.0,5,1,0.4228269599292675,Modéré
11770,23.0,23,7.0,6,0,0.4228265814626521,Modéré
40779,490.0,103,5.0,6,1,0.4228182834553853,Modéré
41325,231.0,110,6.0,8,1,0.422814461481887,Modéré
15398,130.0,75,5.0,6,0,0.4228142888461585,Modéré
6835,116.0,69,4.0,8,0,0.4228126181780462,Modéré
36108,854.0,5,4.0,5,0,0.42281207353683553,Modéré
21995,31.0,151,4.0,8,0,0.4227827121544447,Modéré
10647,50.0,183,5.0,6,0,0.4227784449111274,Modéré
5341,571.0,127,5.0,5,1,0.42277216529753964,Modéré
27357,73.0,419,5.0,8,0,0.422764755626618,Modéré
9459,3.0,51,5.0,6,0,0.4227346878346135,Modéré
23359,371.0,211,4.0,8,1,0.4227346273631396,Modéré
16616,185.0,104,6.0,5,1,0.42270582873814533,Modéré
36649,322.0,322,6.0,6,1,0.42269987368355616,Modéré
7008,78.0,256,5.0,6,0,0.42269865004539986,Modéré
48995,337.0,223,5.0,5,1,0.42269562994747917,Modéré
17869,267.0,118,6.0,5,1,0.4226779356840107,Modéré
9540,105.0,18,3.0,9,0,0.4226657909338414,Modéré
20316,287.0,562,8.0,5,1,0.4226629222057015,Modéré
22379,328.0,194,4.0,8,1,0.4226625346500568,Modéré
37694,4.0,14,5.0,9,0,0.4226555461971811,Modéré
26138,51.0,335,5.0,5,0,0.42264981838423615,Modéré
23575,480.0,90,2.0,6,0,0.42264616157955825,Modéré
28126,471.0,138,8.0,4,1,0.4226215679525145,Modéré
22175,43.0,70,5.0,5,0,0.42261519831521993,Modéré
33609,76.0,192,7.0,3,0,0.42261418700922426,Modéré
24641,307.0,133,5.0,8,1,0.4226137530416092,Modéré
35736,335.0,335,5.0,5,1,0.42261285928400105,Modéré
37390,372.0,322,5.0,7,1,0.4226109217295194,Modéré
23002,640.0,36,4.0,9,0,0.42260993293675775,Modéré
22672,154.0,599,8.0,2,1,0.4225910110888112,Modéré
17880,34.0,287,6.0,5,0,0.42258080539576104,Modéré
21391,168.0,40,6.0,5,0,0.42257891911418455,Modéré
15436,217.0,217,7.0,6,1,0.42257760298630503,Modéré
37186,423.0,19,8.0,5,0,0.4225701690378726,Modéré
19697,429.0,341,4.0,8,1,0.42256835755019834,Modéré
43107,61.0,61,4.0,9,0,0.42256085831258666,Modéré
4361,12.0,116,5.0,6,0,0.4225487037177215,Modéré
27448,191.0,162,6.0,6,1,0.4225411201687838,Modéré
6997,53.0,104,5.0,6,0,0.4225403324721051,Modéré
15641,485.0,39,4.0,8,0,0.4225356677512256,Modéré
44659,67.0,185,5.0,6,0,0.42251769809124695,Modéré
25958,1229.0,29,1.0,8,0,0.42249566415911666,Modéré
46530,219.0,142,6.0,6,1,0.4224932397916381,Modéré
25885,106.0,153,8.0,8,1,0.4224923545497038,Modéré
33980,93.0,153,8.0,9,1,0.4224918831023647,Modéré
47271,80.0,14,7.0,3,0,0.4224849835867064,Modéré
19151,12.0,122,5.0,6,0,0.4224829714345204,Modéré
31614,145.0,55,5.0,5,0,0.42246764248121826,Modéré
34884,393.0,36,4.0,10,0,0.42243904766461765,Modéré
36599,172.0,15,7.0,2,0,0.4224370054129978,Modéré
41867,467.0,54,2.0,10,0,0.42242542914208314,Modéré
25455,116.0,59,5.0,6,0,0.42242298902117703,Modéré
23284,814.0,523,6.0,5,1,0.42241422959018154,Modéré
28958,46.0,300,6.0,5,0,0.422405469007856,Modéré
16086,30.0,30,7.0,6,0,0.4223978346487576,Modéré
20370,114.0,61,4.0,9,0,0.42237806505066916,Modéré
39573,318.0,85,3.0,7,0,0.42235390263265415,Modéré
34247,800.0,90,2.0,8,0,0.42234130334721137,Modéré
21206,296.0,129,6.0,5,1,0.42233054956068367,Modéré
26292,83.0,71,6.0,5,0,0.42232730035615207,Modéré
7631,204.0,204,6.0,6,1,0.42232213126995755,Modéré
14409,449.0,94,5.0,5,1,0.4223151809100567,Modéré
39572,308.0,129,4.0,5,1,0.4223132183999653,Modéré
3405,54.0,222,7.0,6,0,0.4223088887709246,Modéré
46484,444.0,103,5.0,7,1,0.4223063822608946,Modéré
5454,86.0,126,5.0,7,0,0.4223015426580607,Modéré
41773,433.0,89,3.0,9,0,0.42227209873223415,Modéré
40696,38.0,38,5.0,6,0,0.4222685678075448,Modéré
35973,227.0,619,5.0,6,1,0.4222655355979157,Modéré
25726,570.0,49,4.0,6,0,0.42225840228360156,Modéré
44400,202.0,82,5.0,6,0,0.4222556079158145,Modéré
47302,74.0,37,6.0,5,0,0.42224081992813306,Modéré
47781,173.0,154,4.0,6,1,0.4222365592149436,Modéré
48810,106.0,45,6.0,10,0,0.42223511747375325,Modéré
19442,334.0,313,6.0,5,1,0.4222345478115428,Modéré
34105,446.0,124,4.0,7,1,0.4222343529201445,Modéré
24307,94.0,642,7.0,5,1,0.4222271297924841,Modéré
31684,99.0,289,6.0,6,1,0.42221175595111915,Modéré
18794,411.0,17,4.0,11,0,0.4221978888924429,Modéré
43671,35.0,113,6.0,5,0,0.4221942899993085,Modéré
11671,295.0,246,7.0,8,1,0.42218797877000297,Modéré
28427,0.0,0,6.0,6,0,0.42218357360245906,Modéré
40197,22.0,238,7.0,5,0,0.42216925364939395,Modéré
42177,37.0,2,6.0,5,0,0.4221662815057421,Modéré
43210,124.0,323,8.0,4,1,0.42216580240127677,Modéré
16121,201.0,46,1.0,7,0,0.4221593318404586,Modéré
23328,143.0,189,6.0,5,1,0.4221527063243583,Modéré
25345,351.0,58,6.0,5,0,0.42214848166611985,Modéré
24060,173.0,173,6.0,6,1,0.4221454195522422,Modéré
37915,2.0,468,6.0,5,0,0.4221402352563436,Modéré
27036,279.0,239,6.0,5,1,0.42212976401880264,Modéré
21916,69.0,320,6.0,6,0,0.4221103387502187,Modéré
30231,214.0,119,6.0,6,1,0.42210313779464953,Modéré
47359,403.0,278,7.0,8,1,0.42210305380367624,Modéré
7998,24.0,24,3.0,9,0,0.4220921172300428,Modéré
36416,397.0,70,4.0,5,0,0.4220880924405573,Modéré
24805,415.0,516,5.0,7,1,0.42208259295706396,Modéré
14631,590.0,7,2.0,6,0,0.4220777027792785,Modéré
29139,31.0,124,6.0,5,0,0.4220770565595952,Modéré
26055,156.0,64,6.0,6,0,0.4220708713362026,Modéré
3584,45.0,66,2.0,10,0,0.4220678458269081,Modéré
30522,39.0,69,9.0,5,0,0.422066867020585,Modéré
2550,172.0,35,4.0,7,0,0.4220641694691182,Modéré
47664,408.0,222,4.0,5,1,0.4220595400713142,Modéré
9470,989.0,32,2.0,9,0,0.42205402385200275,Modéré
14146,208.0,35,3.0,7,0,0.422042944475481,Modéré
8612,170.0,560,9.0,3,1,0.42203656737791934,Modéré
43009,100.0,297,8.0,4,1,0.42201344932999285,Modéré
6354,21.0,1212,8.0,2,0,0.42201189452037624,Modéré
36092,64.0,243,3.0,9,0,0.4220117719238793,Modéré
30943,951.0,87,3.0,6,0,0.4220115165062518,Modéré
39046,129.0,193,6.0,10,1,0.4220058610772625,Modéré
11467,119.0,66,3.0,6,0,0.42200532813917646,Modéré
16137,37.0,263,3.0,9,0,0.42200322999348816,Modéré
5107,484.0,296,6.0,7,1,0.42199538925440355,Modéré
3694,424.0,747,7.0,4,1,0.42199454239075435,Modéré
15248,395.0,290,4.0,12,1,0.42199202812776543,Modéré
30330,529.0,474,8.0,6,1,0.42199053353975835,Modéré
49162,21.0,45,8.0,5,0,0.4219903734641053,Modéré
18712,371.0,255,4.0,7,1,0.42198741465099454,Modéré
33644,31.0,499,5.0,5,0,0.42198691241281766,Modéré
8635,173.0,106,6.0,5,1,0.4219825736730703,Modéré
329,493.0,582,8.0,8,1,0.421977117639832,Modéré
43645,143.0,35,4.0,10,0,0.42196284199615663,Modéré
43517,103.0,122,6.0,6,1,0.4219565715718343,Modéré
38262,280.0,105,4.0,8,1,0.42195372034317663,Modéré
43747,178.0,138,5.0,7,1,0.42192771913416516,Modéré
18975,86.0,40,3.0,8,0,0.42191646034767416,Modéré
18279,124.0,212,7.0,8,1,0.4219126111168259,Modéré
44285,18.0,139,5.0,9,0,0.4219070456193083,Modéré
4873,63.0,63,5.0,8,0,0.42190452039529086,Modéré
43976,38.0,37,5.0,7,0,0.42190132320691703,Modéré
15388,39.0,101,6.0,6,0,0.4218976442423385,Modéré
25504,22.0,144,5.0,6,0,0.421888354475733,Modéré
1292,354.0,600,6.0,6,1,0.4218877913049858,Modéré
36905,167.0,86,5.0,5,0,0.42188362221514025,Modéré
15100,133.0,565,7.0,6,1,0.4218832842944293,Modéré
49658,71.0,70,6.0,5,0,0.42188079264167955,Modéré
15027,466.0,52,6.0,9,0,0.42187605728656735,Modéré
29073,278.0,466,6.0,7,1,0.4218711769793718,Modéré
45106,24.0,479,6.0,7,0,0.4218680854312025,Modéré
6076,90.0,222,6.0,6,0,0.421845605843937,Modéré
48504,109.0,382,6.0,5,1,0.42184031765430374,Modéré
11765,262.0,53,3.0,9,0,0.4218379131742115,Modéré
21457,225.0,728,8.0,5,1,0.4218376693272618,Modéré
2206,270.0,196,3.0,10,1,0.421824311596053,Modéré
34787,7.0,434,3.0,8,0,0.4218226866410799,Modéré
42831,284.0,105,7.0,6,1,0.4218060956293558,Modéré
28855,221.0,66,7.0,4,0,0.42179949494405805,Modéré
19964,142.0,95,5.0,7,1,0.4217958713190669,Modéré
15790,3.0,707,9.0,4,0,0.4217835356764558,Modéré
24970,570.0,71,5.0,6,0,0.42177989045103337,Modéré
16260,439.0,79,5.0,6,0,0.4217729187541314,Modéré
29234,273.0,69,6.0,7,0,0.4217610711677741,Modéré
46029,30.0,227,7.0,8,0,0.4217454133185822,Modéré
24195,55.0,55,6.0,12,0,0.4217426568732145,Modéré
8393,294.0,197,4.0,11,1,0.42174112731600877,Modéré
17366,721.0,75,2.0,9,0,0.4217344530347766,Modéré
32218,130.0,146,7.0,7,1,0.4217253642349608,Modéré
38783,167.0,66,5.0,6,0,0.4217146434906453,Modéré
27861,144.0,42,5.0,7,0,0.4217137841568073,Modéré
46748,119.0,30,3.0,6,0,0.4217131804990475,Modéré
37177,174.0,174,11.0,8,1,0.4217103405773905,Modéré
14873,246.0,737,7.0,2,1,0.4217021830063304,Modéré
26201,300.0,270,8.0,6,1,0.4217005948353861,Modéré
45498,200.0,439,7.0,4,1,0.42166936371770425,Modéré
40714,35.0,372,7.0,4,0,0.4216669826613881,Modéré
15274,612.0,16,3.0,9,0,0.42166148144885546,Modéré
24008,4.0,23,6.0,5,0,0.4216488099603286,Modéré
47623,112.0,766,5.0,5,1,0.42163811737324863,Modéré
35205,144.0,21,7.0,7,0,0.42163756590319246,Modéré
8483,120.0,120,8.0,6,1,0.4216351269825359,Modéré
37480,217.0,278,6.0,6,1,0.42161362905674254,Modéré
2425,199.0,212,5.0,5,1,0.42160997310589304,Modéré
1471,225.0,641,5.0,5,1,0.4216091861478376,Modéré
40240,159.0,487,5.0,5,1,0.421608004062347,Modéré
25903,115.0,192,8.0,6,1,0.4216002739192677,Modéré
5498,72.0,13,3.0,11,0,0.42159757795440633,Modéré
35191,369.0,31,4.0,11,0,0.42159517459851287,Modéré
20434,229.0,1,4.0,9,0,0.42158811688661174,Modéré
5361,133.0,6,2.0,12,0,0.421581727472941,Modéré
12266,85.0,7,5.0,6,0,0.421575515909971,Modéré
28271,393.0,472,6.0,5,1,0.4215554231984872,Modéré
23826,529.0,592,8.0,5,1,0.421547956564869,Modéré
16309,220.0,147,9.0,8,1,0.4215422441970258,Modéré
16227,20.0,20,3.0,8,0,0.4215327806578935,Modéré
27222,51.0,198,7.0,4,0,0.4215319316755478,Modéré
15229,662.0,205,6.0,6,1,0.4215301072303118,Modéré
40523,196.0,100,5.0,9,1,0.4215206942979933,Modéré
28947,118.0,277,5.0,6,1,0.4215119674193655,Modéré
27923,140.0,159,4.0,6,1,0.42150630370152614,Modéré
23944,51.0,551,6.0,5,0,0.42149208755984297,Modéré
17959,149.0,63,3.0,8,0,0.4214886833829836,Modéré
2604,72.0,249,6.0,5,0,0.42148482827417233,Modéré
49545,409.0,393,5.0,5,1,0.4214836916702042,Modéré
26532,324.0,92,4.0,10,1,0.42147803702620373,Modéré
27440,92.0,59,4.0,8,0,0.42147611625156783,Modéré
41792,644.0,300,4.0,5,1,0.4214627236157948,Modéré
11049,1043.0,189,3.0,8,1,0.42145835152220157,Modéré
49206,108.0,117,6.0,6,1,0.4214498240254862,Modéré
42201,18.0,321,8.0,2,0,0.42144697605150855,Modéré
49336,243.0,188,7.0,9,1,0.4214213419132282,Modéré
47143,97.0,277,6.0,5,1,0.4214164218515999,Modéré
36633,223.0,125,6.0,5,1,0.421412412777459,Modéré
42202,46.0,124,5.0,5,0,0.42140524631267245,Modéré
