customer_id,last_visit_date,jours_depuis_visite,last_purchase_date,jours_depuis_achat,churn
39427,2023-04-28,138.0,2022-10-03 16:56:52,345,0
39428,2022-10-25,323.0,2023-08-03 23:08:41,40,0
39429,2022-12-09,278.0,2022-12-09 11:24:04,278,1
39430,2021-05-18,848.0,2023-05-02 07:38:39,134,0
39431,2021-06-16,819.0,2023-02-24 02:36:48,201,0
39432,2020-09-08,1100.0,2022-09-27 08:14:33,351,1
39433,2022-10-21,327.0,2021-11-22 13:25:30,660,1
39434,2023-06-12,93.0,2023-03-29 21:43:19,167,0
39435,2023-04-04,162.0,2022-04-04 23:43:37,526,0
39436,2023-03-02,195.0,2023-03-24 19:44:25,172,0
39437,2023-06-09,96.0,2022-08-05 17:17:20,404,0
39438,2023-07-06,69.0,2022-08-19 15:18:24,390,0
39439,2023-09-01,12.0,2020-12-22 15:39:47,995,0
39440,2023-04-04,162.0,2023-04-08 15:44:02,158,0
39441,2022-11-28,289.0,2022-10-05 23:34:26,342,1
39442,2023-05-24,112.0,2023-08-11 21:16:45,32,0
39443,2020-06-30,1170.0,2022-04-06 10:36:22,525,1
39444,2020-09-08,1100.0,2023-04-20 09:45:51,146,0
39445,2022-12-24,263.0,2022-12-24 17:28:32,263,0
39446,2023-06-02,103.0,2023-08-29 15:03:18,15,0
39447,2023-01-03,253.0,2023-04-23 16:02:46,143,0
39448,2023-04-17,149.0,2022-12-10 07:02:42,277,0
39449,2023-06-21,84.0,2023-03-13 16:46:55,184,0
39450,2021-11-14,668.0,2023-07-20 13:42:27,55,0
39451,2023-01-16,240.0,2022-10-12 18:57:40,335,0
39452,2022-04-29,502.0,2023-03-10 14:06:08,187,0
39453,2023-02-28,197.0,2023-03-16 14:45:49,181,0
39454,2023-01-11,245.0,2022-01-18 12:54:17,603,0
39455,2022-10-10,338.0,2023-04-11 18:46:43,154,0
39456,2021-11-09,673.0,2023-09-01 01:54:35,12,0
39457,2022-02-04,586.0,2023-05-29 17:09:25,107,0
39458,2023-07-22,53.0,2022-04-17 16:56:29,514,0
39459,2021-12-12,640.0,2021-07-24 13:08:11,781,1
39460,2022-07-16,424.0,2023-03-19 15:59:40,178,0
39461,2021-05-06,860.0,2021-05-06 20:38:17,859,1
39462,2023-03-04,193.0,2021-07-18 02:25:09,787,0
39463,2023-08-08,36.0,2023-03-15 04:02:31,182,0
39464,2023-07-27,48.0,2022-11-27 15:20:58,290,0
39465,2021-03-05,922.0,2022-07-05 21:58:27,434,1
39466,2023-09-11,2.0,2021-09-15 05:58:02,728,0
39467,2022-08-13,396.0,2022-06-28 04:29:35,442,1
39468,2023-05-22,114.0,2023-05-22 20:46:31,113,0
39469,2023-07-22,53.0,2023-05-16 20:52:24,119,0
39470,,9999.0,2023-08-10 07:51:47,34,0
39471,2022-09-01,377.0,2020-10-18 02:29:36,1060,1
39472,2021-06-26,809.0,2023-07-05 01:00:38,70,0
39473,2022-12-25,262.0,2022-12-25 04:23:35,262,0
39474,2023-07-22,53.0,2023-06-19 18:34:51,86,0
39475,2023-02-11,214.0,2023-01-02 13:03:07,254,0
39476,2023-06-15,90.0,2023-08-16 03:17:25,28,0
39477,2022-06-09,461.0,2023-07-11 13:37:42,64,0
39478,2023-06-30,75.0,2022-11-30 10:59:35,287,0
39479,2023-03-31,166.0,2023-07-14 22:43:23,60,0
39480,2023-03-13,184.0,2023-08-09 22:43:56,34,0
39481,2023-01-30,226.0,2021-12-23 02:49:16,629,0
39482,2023-03-29,168.0,2022-12-17 04:12:14,270,0
39483,2022-12-11,276.0,2023-09-01 06:30:12,12,0
39484,2023-01-16,240.0,2023-01-16 23:17:24,239,0
39485,2020-07-05,1165.0,2022-12-23 12:15:22,264,0
39486,2022-10-16,332.0,2023-07-21 06:01:16,54,0
39487,2023-05-29,107.0,2023-05-29 23:51:23,106,0
39488,2022-09-07,371.0,2023-01-02 19:03:36,253,0
39489,2023-07-18,57.0,2023-06-18 11:39:52,87,0
39490,2022-11-14,303.0,2022-12-05 13:48:02,282,1
39491,2023-06-24,81.0,2023-02-28 21:28:52,196,0
39492,2023-07-15,60.0,2023-07-15 03:19:18,60,0
39493,2023-06-06,99.0,2023-06-16 06:57:27,89,0
39494,2023-06-29,76.0,2023-06-28 02:10:47,77,0
39495,2023-03-17,180.0,2023-03-17 10:12:15,180,0
39496,2022-11-04,313.0,2023-09-05 09:36:19,8,0
39497,2023-04-08,158.0,2023-03-25 10:16:33,172,0
39498,2022-10-19,329.0,2023-07-03 03:47:36,72,0
39499,2023-08-19,25.0,2023-08-19 16:38:22,25,0
39500,2023-01-08,248.0,2023-02-24 23:03:34,200,0
39501,2023-03-30,167.0,2022-01-21 08:06:26,600,0
39502,2023-07-01,74.0,2023-07-01 12:10:02,74,0
39503,2023-06-20,85.0,2023-06-20 19:27:29,84,0
39504,2022-10-12,336.0,2023-08-26 03:53:47,18,0
39505,2023-05-15,121.0,2023-06-03 19:27:11,101,0
39506,2022-05-19,482.0,2022-05-19 22:29:39,481,1
39507,2023-01-25,231.0,2022-11-13 04:02:14,304,0
39508,2023-09-11,2.0,2023-09-11 15:39:26,2,0
39509,2021-10-07,706.0,2021-01-04 16:57:32,982,1
39510,2023-09-06,7.0,2023-02-04 17:13:17,221,0
39511,2023-06-03,102.0,2022-11-16 04:05:08,301,0
39512,2023-07-15,60.0,2023-07-15 21:42:35,59,0
39513,2023-05-23,113.0,2023-05-23 11:51:24,113,0
39514,2023-04-17,149.0,2023-05-15 00:45:00,121,0
39515,2022-08-05,404.0,2023-05-22 22:47:19,113,0
39516,2022-09-09,369.0,2022-10-20 21:47:31,327,1
39517,2022-09-29,349.0,2022-02-05 16:03:14,585,1
39518,2023-05-13,123.0,2021-06-27 21:16:17,807,0
39519,2022-12-27,260.0,2023-05-28 01:53:45,108,0
39520,2022-10-23,325.0,2023-05-13 18:01:27,123,0
39521,2023-03-25,172.0,2023-08-26 17:24:16,18,0
39522,2021-08-22,752.0,2022-12-14 00:51:15,273,1
39523,2022-11-08,309.0,2023-07-06 13:25:57,69,0
39524,2023-02-07,218.0,2023-02-07 22:09:49,217,0
39525,2022-10-31,317.0,2023-02-26 09:15:16,199,0
39526,2021-09-28,715.0,2022-09-16 23:18:25,361,1
39527,2022-11-18,299.0,2023-07-09 06:10:57,66,0
39528,2023-02-02,223.0,2021-01-25 21:42:00,960,0
39529,2022-03-30,532.0,2022-08-21 16:31:00,388,1
39530,2022-06-25,445.0,2022-06-25 19:22:18,444,1
39532,2022-06-08,462.0,2023-02-20 00:28:33,205,0
39533,2022-10-08,340.0,2023-02-26 21:17:38,198,0
39534,2022-06-30,440.0,2023-02-23 22:51:11,201,0
39535,2023-05-12,124.0,2023-07-20 21:28:02,54,0
39536,2021-09-08,735.0,2023-05-10 15:50:47,126,0
39537,2023-03-29,168.0,2023-08-03 18:24:16,41,0
39538,2021-09-22,721.0,2022-03-24 10:34:11,538,1
39539,2021-12-08,644.0,2021-12-08 13:13:08,644,1
39540,,9999.0,2023-08-10 06:29:55,34,0
39541,2020-11-16,1031.0,2022-03-23 03:59:03,539,1
39542,2022-10-01,347.0,2022-10-01 17:27:13,347,1
39543,2023-05-17,119.0,2023-05-17 15:15:07,119,0
39544,2022-12-31,256.0,2022-12-31 07:43:56,256,0
39545,2023-06-16,89.0,2023-02-16 10:58:08,209,0
39546,2022-10-24,324.0,2022-10-12 12:40:55,336,1
39547,2023-03-20,177.0,2023-03-20 14:24:01,177,0
39548,2023-05-21,115.0,2023-02-23 09:43:52,202,0
39549,2023-03-10,187.0,2023-03-10 06:26:42,187,0
39550,2023-06-25,80.0,2023-02-06 00:15:16,219,0
39551,2022-08-09,400.0,2022-09-23 02:30:11,355,1
39552,2022-04-07,524.0,2023-08-27 22:39:56,16,0
39553,2023-03-05,192.0,2022-09-10 21:51:09,367,0
39554,2023-07-01,74.0,2023-06-18 22:55:09,86,0
39555,2021-12-14,638.0,2022-07-11 14:27:14,429,1
39556,2023-03-12,185.0,2023-09-07 12:06:17,6,0
39557,2022-02-27,563.0,2022-10-04 11:34:05,344,1
39558,2023-08-07,37.0,2023-09-10 23:58:26,2,0
39559,2021-01-30,956.0,2022-01-22 14:00:31,599,1
39560,2020-12-06,1011.0,2023-03-21 08:15:20,176,0
39561,2023-02-18,207.0,2022-11-18 06:55:40,299,0
39562,2023-08-30,14.0,2023-05-14 05:55:35,122,0
39563,2023-07-06,69.0,2022-12-06 02:40:14,281,0
39564,2023-06-23,82.0,2022-08-16 13:21:36,393,0
39565,2022-09-14,364.0,2023-03-05 14:10:34,192,0
39566,2022-12-02,285.0,2023-02-24 05:53:51,201,0
39567,2023-07-26,49.0,2021-06-02 19:52:48,832,0
39568,2023-05-23,113.0,2023-06-15 17:30:05,90,0
39569,2022-08-20,389.0,2021-03-21 09:17:08,906,1
39570,2023-06-02,103.0,2022-07-13 08:25:54,427,0
39571,2022-03-21,541.0,2023-04-05 14:36:27,161,0
39572,2022-11-09,308.0,2023-05-07 11:02:13,129,0
39573,2022-10-30,318.0,2023-06-20 07:47:34,85,0
39574,2023-04-26,140.0,2023-02-02 11:43:15,223,0
39575,2023-05-20,116.0,2023-08-26 20:26:46,17,0
39576,2023-08-24,20.0,2023-07-13 13:32:43,62,0
39577,2022-11-22,295.0,2022-09-17 14:58:57,361,1
39578,2023-02-10,215.0,2023-08-15 02:23:49,29,0
39579,2022-11-11,306.0,2023-05-15 01:51:46,121,0
39580,2023-07-15,60.0,2023-07-26 14:47:11,49,0
39581,2021-10-13,700.0,2021-09-27 23:01:25,715,1
39582,2022-11-18,299.0,2023-03-02 23:09:15,194,0
39583,2023-01-05,251.0,2023-01-05 16:54:23,251,0
39584,,9999.0,2023-09-04 11:06:14,9,0
39585,2021-07-10,795.0,2023-09-12 15:33:45,1,0
39586,2023-02-02,223.0,2022-12-02 10:46:10,285,0
39587,2023-07-05,70.0,2022-10-03 15:52:20,345,0
39588,2023-02-18,207.0,2021-03-26 20:31:29,900,0
39590,2023-08-04,40.0,2023-08-04 16:15:00,40,0
39591,2023-04-29,137.0,2023-04-10 20:41:05,155,0
39592,2022-09-27,351.0,2023-02-20 01:42:37,205,0
39593,2022-12-23,264.0,2022-12-23 03:53:48,264,0
39594,2022-12-30,257.0,2022-01-06 15:05:30,615,0
39595,2023-04-14,152.0,2023-08-10 15:40:40,34,0
39596,2023-07-27,48.0,2022-02-14 09:38:01,576,0
39597,2022-01-01,620.0,2023-07-25 22:06:40,49,0
39598,2023-05-23,113.0,2022-10-26 01:47:37,322,0
39599,2022-08-05,404.0,2023-09-04 22:30:12,8,0
39600,2022-07-22,418.0,2022-10-13 09:58:57,335,1
39601,2021-07-30,775.0,2023-01-20 21:05:41,235,0
39602,2022-07-20,420.0,2023-08-24 17:28:56,20,0
39603,2023-01-28,228.0,2023-03-18 18:45:04,178,0
39604,2022-12-09,278.0,2021-11-02 10:18:35,680,1
39605,2023-07-15,60.0,2022-08-13 21:08:27,395,0
39606,2023-04-28,138.0,2023-05-18 13:44:04,118,0
39607,2021-12-13,639.0,2022-09-11 19:13:51,366,1
39608,,9999.0,2022-12-19 16:13:40,268,0
39609,2023-06-10,95.0,2023-04-26 22:28:24,139,0
39610,2022-08-21,388.0,2023-09-11 22:35:48,1,0
39611,2023-04-06,160.0,2023-01-10 11:06:43,246,0
39612,2022-03-12,550.0,2022-02-12 16:24:34,578,1
39613,2022-07-04,436.0,2022-11-01 17:18:01,316,1
39614,2023-08-23,21.0,2023-08-23 13:04:15,21,0
39615,2023-06-11,94.0,2023-06-11 15:13:47,94,0
39616,2023-08-28,16.0,2021-12-29 22:00:40,622,0
39617,2023-08-14,30.0,2022-07-16 18:34:51,424,0
39618,2022-10-05,343.0,2022-12-22 10:44:17,265,0
39619,2023-06-28,77.0,2021-01-24 07:36:51,962,0
39620,2023-03-08,189.0,2023-03-08 13:10:35,189,0
39621,2022-09-02,376.0,2023-03-01 10:45:36,196,0
39622,2021-03-01,926.0,2023-02-28 19:44:00,196,0
39623,2021-08-19,755.0,2023-02-01 20:35:46,223,0
39624,,9999.0,2023-02-15 20:32:00,209,0
39625,2021-04-18,878.0,2022-11-15 05:00:10,302,1
39626,2020-05-23,1208.0,2022-03-08 23:42:35,553,1
39627,2023-09-10,3.0,2023-03-29 07:26:22,168,0
39628,2022-12-26,261.0,2023-06-05 20:02:35,99,0
39629,2022-10-06,342.0,2022-10-14 10:55:53,334,1
39630,,9999.0,2023-06-20 16:20:59,85,0
39631,2023-09-05,8.0,2022-12-16 05:29:36,271,0
39632,2023-05-26,110.0,2023-05-26 03:58:20,110,0
39633,2023-05-10,126.0,2023-06-04 23:25:21,100,0
39634,2022-10-24,324.0,2022-12-20 03:32:25,267,0
39635,2023-03-07,190.0,2023-03-07 21:25:33,189,0
39636,2022-10-08,340.0,2022-11-16 15:05:08,301,1
39637,2023-02-21,204.0,2023-06-19 21:50:37,85,0
39638,2023-08-26,18.0,2023-09-08 22:53:55,4,0
39639,2023-07-06,69.0,2023-04-29 00:14:38,137,0
39640,2022-05-15,486.0,2023-02-24 01:18:02,201,0
39641,2023-07-13,62.0,2023-06-19 00:38:21,86,0
39642,,9999.0,2023-08-18 12:35:23,26,0
39643,2023-09-01,12.0,2022-05-26 04:13:25,475,0
39644,2022-12-10,277.0,2023-08-20 22:41:41,23,0
39645,2023-07-26,49.0,2023-01-04 01:43:31,252,0
39646,2022-07-19,421.0,2023-07-17 12:20:51,58,0
39647,2023-03-03,194.0,2023-05-30 14:55:11,106,0
39648,2022-10-20,328.0,2023-06-26 00:53:04,79,0
39649,2020-07-15,1155.0,2023-04-04 15:15:28,162,0
39650,2023-08-01,43.0,2023-05-23 22:53:34,112,0
39651,2022-10-12,336.0,2022-06-18 07:30:35,452,1
39652,2023-04-03,163.0,2023-05-09 19:34:14,126,0
39653,2023-04-09,157.0,2021-11-29 09:06:54,653,0
39654,2022-04-15,516.0,2023-01-02 01:08:56,254,0
39655,2021-02-13,942.0,2021-07-29 23:08:10,775,1
39656,2022-10-29,319.0,2023-05-04 09:48:11,132,0
39657,2021-01-05,981.0,2023-08-06 07:14:30,38,0
39658,2022-05-30,471.0,2022-03-30 01:36:02,532,1
39659,2023-08-24,20.0,2021-08-12 21:34:58,761,0
39660,2021-12-15,637.0,2021-10-31 08:34:25,682,1
39662,2023-04-02,164.0,2023-09-01 02:04:55,12,0
39663,2022-10-24,324.0,2022-03-01 15:26:45,561,1
39664,2023-07-04,71.0,2022-08-04 19:26:23,404,0
39665,2022-11-16,301.0,2023-03-08 11:26:46,189,0
39666,2023-01-22,234.0,2023-08-06 09:55:12,38,0
39667,2022-03-29,533.0,2022-10-03 06:32:03,345,1
39668,2023-06-03,102.0,2023-03-26 19:46:23,170,0
39669,2022-12-09,278.0,2022-10-26 10:34:35,322,1
39670,2023-03-19,178.0,2022-08-19 19:35:54,389,0
39671,2021-12-10,642.0,2022-05-20 01:03:21,481,1
39672,2023-09-08,5.0,2023-09-08 10:25:34,5,0
39673,2023-03-28,169.0,2023-03-29 07:27:55,168,0
39674,2023-04-09,157.0,2023-04-09 14:42:17,157,0
39675,2023-08-17,27.0,2022-09-24 01:56:27,354,0
39676,2023-04-14,152.0,2023-03-17 08:02:04,180,0
39677,2022-11-03,314.0,2023-08-31 09:52:07,13,0
39678,2022-01-24,597.0,2023-02-08 02:54:04,217,0
39679,2023-03-04,193.0,2023-03-04 17:51:30,193,0
39680,2023-06-20,85.0,2022-12-14 09:45:08,273,0
39681,2022-11-24,293.0,2023-05-23 18:04:41,113,0
39682,2021-11-10,672.0,2022-06-27 09:48:55,443,1
39683,2022-07-19,421.0,2023-02-24 03:51:17,201,0
39684,2023-03-29,168.0,2023-03-29 15:44:21,168,0
39685,2022-01-03,618.0,2022-12-01 11:03:23,286,1
39686,2023-08-27,17.0,2022-10-30 06:08:08,318,0
39687,2022-12-08,279.0,2020-05-08 22:59:11,1222,1
39688,2023-05-12,124.0,2022-07-26 11:21:40,414,0
39690,2023-07-05,70.0,2023-04-29 17:25:37,137,0
39691,2022-07-25,415.0,2023-01-15 00:28:45,241,0
39692,2023-08-08,36.0,2022-09-25 23:18:39,352,0
39693,2023-08-11,33.0,2023-04-14 13:25:23,152,0
39694,2022-02-13,577.0,2023-05-30 01:13:57,106,0
39695,2022-10-24,324.0,2022-10-24 02:30:57,324,1
39696,2023-07-28,47.0,2023-07-23 18:29:38,52,0
39697,2023-08-09,35.0,2023-07-29 17:08:16,46,0
39698,2023-06-18,87.0,2023-07-14 19:30:45,60,0
39699,2022-06-10,460.0,2022-09-07 11:26:52,371,1
39700,2022-05-16,485.0,2021-06-16 11:48:31,819,1
39701,2023-01-16,240.0,2020-12-13 23:56:50,1003,0
39702,2023-06-30,75.0,2023-06-30 08:52:31,75,0
39703,2022-12-24,263.0,2023-06-07 07:11:06,98,0
39704,2023-03-11,186.0,2022-10-18 12:12:39,330,0
39705,2023-01-18,238.0,2023-08-24 07:34:17,20,0
39706,2022-10-28,320.0,2022-10-28 08:09:51,320,1
39707,2023-08-31,13.0,2023-07-11 04:27:20,64,0
39708,2021-09-01,742.0,2023-08-12 04:59:26,32,0
39709,2023-08-21,23.0,2023-04-22 11:12:11,144,0
39710,2021-11-19,663.0,2023-02-16 20:24:18,208,0
39711,2022-03-07,555.0,2023-02-17 06:55:23,208,0
39712,2022-04-16,515.0,2023-08-19 04:35:26,25,0
39713,2023-08-03,41.0,2023-06-14 04:37:49,91,0
39714,2022-09-16,362.0,2023-08-16 05:48:20,28,0
39715,,9999.0,2020-12-04 13:13:00,1013,1
39716,2022-12-27,260.0,2022-12-27 04:41:19,260,0
39717,2023-07-10,65.0,2023-07-10 04:21:29,65,0
39718,2023-05-15,121.0,2023-05-15 07:29:54,121,0
39719,2022-09-13,365.0,2022-09-13 02:08:46,365,1
39720,2023-01-17,239.0,2023-07-30 12:38:44,45,0
39721,2022-06-16,454.0,2022-03-02 00:58:45,560,1
39722,2023-06-10,95.0,2023-08-25 23:13:07,18,0
39723,2023-08-25,19.0,2023-08-25 04:22:05,19,0
39724,2022-12-10,277.0,2021-01-25 04:50:41,961,1
39725,2023-04-04,162.0,2023-02-05 09:05:15,220,0
39726,2023-01-26,230.0,2022-10-16 23:35:42,331,0
39727,2021-10-31,682.0,2022-10-07 12:03:42,341,1
39728,2022-11-27,290.0,2023-04-26 03:23:15,140,0
39729,2020-03-22,1270.0,2023-02-19 13:25:21,206,0
39730,2023-03-27,170.0,2023-08-22 13:42:46,22,0
39731,2022-12-10,277.0,2023-08-07 14:06:31,37,0
39732,2022-01-12,609.0,2023-06-05 04:40:56,100,0
39733,2022-08-20,389.0,2022-08-20 20:19:51,388,1
39734,2021-09-12,731.0,2022-03-26 15:25:47,536,1
39735,2022-08-03,406.0,2022-06-28 13:49:15,442,1
39736,2022-07-28,412.0,2023-06-19 22:42:18,85,0
39737,2021-12-27,625.0,2022-10-24 10:07:41,324,1
39738,2023-04-17,149.0,2023-08-08 08:12:58,36,0
39739,2023-03-18,179.0,2023-03-08 15:41:30,189,0
39740,2022-06-25,445.0,2023-05-01 06:19:20,135,0
39741,2023-08-23,21.0,2023-08-23 09:44:58,21,0
39742,2023-07-25,50.0,2023-07-25 06:08:58,50,0
39743,2023-02-15,210.0,2023-06-21 08:33:13,84,0
39744,2022-12-08,279.0,2022-05-21 12:02:15,480,1
39746,2023-01-25,231.0,2023-06-07 04:02:53,98,0
39747,2023-09-07,6.0,2021-12-04 06:44:24,648,0
39748,2022-10-29,319.0,2021-12-20 14:49:35,632,1
39749,2020-06-10,1190.0,2021-03-14 12:05:08,913,1
39750,2023-04-15,151.0,2023-02-24 01:46:21,201,0
39751,2023-05-25,111.0,2023-05-07 22:29:56,128,0
39752,2023-05-14,122.0,2020-10-21 21:50:47,1056,0
39753,2020-05-04,1227.0,2022-07-21 03:40:05,419,1
39754,2023-05-27,109.0,2023-07-20 07:41:29,55,0
39755,2023-01-25,231.0,2022-12-11 04:01:12,276,0
39756,2023-04-14,152.0,2023-04-10 05:05:28,156,0
39757,2022-11-18,299.0,2023-09-09 23:07:30,3,0
39758,2023-01-06,250.0,2023-09-05 13:50:27,8,0
39759,2023-06-18,87.0,2021-12-20 23:29:23,631,0
39760,2022-09-11,367.0,2022-09-11 15:43:28,367,1
39761,2023-05-12,124.0,2023-08-20 02:21:40,24,0
39762,2023-07-29,46.0,2023-02-26 16:50:55,199,0
39763,2023-08-27,17.0,2021-08-07 06:01:19,767,0
39764,2023-08-09,35.0,2023-05-31 07:41:30,105,0
39765,2022-01-26,595.0,2021-05-15 02:16:08,851,1
39766,2022-08-06,403.0,2023-04-27 19:53:20,138,0
39767,2022-03-28,534.0,2023-01-16 22:44:13,239,0
39768,2023-03-30,167.0,2023-07-14 11:35:32,61,0
39769,2022-08-27,382.0,2023-04-12 02:07:05,154,0
39770,2023-03-29,168.0,2022-09-20 23:40:29,357,0
39771,2022-09-15,363.0,2022-12-12 09:28:01,275,1
39772,2023-03-28,169.0,2023-03-10 08:39:40,187,0
39773,2022-10-01,347.0,2023-07-15 21:18:38,59,0
39774,2022-05-23,478.0,2023-05-03 02:28:01,133,0
39775,,9999.0,2022-07-10 12:28:30,430,1
39776,2022-09-04,374.0,2021-08-13 05:59:59,761,1
39777,2023-08-20,24.0,2023-08-20 10:04:25,24,0
39778,2021-05-29,837.0,2023-02-27 18:12:43,198,0
39779,2022-01-13,608.0,2023-01-20 20:07:04,235,0
39780,2022-01-16,605.0,2022-01-16 02:28:03,605,1
39781,2022-10-13,335.0,2023-04-02 00:20:04,164,0
39782,2021-05-29,837.0,2022-10-29 12:38:12,319,1
39783,2022-12-12,275.0,2022-04-16 09:50:50,515,1
39784,2023-01-25,231.0,2023-02-03 23:41:39,221,0
39785,2023-05-06,130.0,2023-05-06 10:17:36,130,0
39786,2022-11-14,303.0,2022-12-05 05:07:50,282,1
39787,2023-04-29,137.0,2023-04-29 23:53:24,136,0
39788,2023-07-21,54.0,2023-07-21 11:58:01,54,0
39789,2023-04-12,154.0,2023-07-27 03:06:54,48,0
39790,2023-08-16,28.0,2023-08-16 04:17:18,28,0
39791,2023-03-08,189.0,2022-12-29 12:16:19,258,0
39792,2021-03-14,913.0,2023-06-18 16:25:18,87,0
39793,2023-01-03,253.0,2023-03-02 11:27:45,195,0
39794,2023-05-30,106.0,2023-05-30 20:17:13,105,0
39795,2023-01-17,239.0,2023-05-03 00:03:00,133,0
39796,2023-07-01,74.0,2022-06-07 10:14:10,463,0
39797,,9999.0,2023-09-06 04:16:30,7,0
39798,2022-10-08,340.0,2023-02-01 09:21:16,224,0
39799,2023-07-05,70.0,2022-11-13 07:10:07,304,0
39800,2023-08-31,13.0,2021-12-19 04:17:18,633,0
39801,2023-03-30,167.0,2023-01-22 04:04:49,234,0
39802,2022-07-30,410.0,2022-07-30 17:30:41,410,1
39803,2022-04-21,510.0,2023-03-07 02:39:42,190,0
39804,2023-05-06,130.0,2022-03-20 23:35:24,541,0
39805,2022-11-21,296.0,2023-05-30 23:11:39,105,0
39806,2023-06-27,78.0,2021-12-07 05:42:38,645,0
39807,2023-02-21,204.0,2023-02-21 07:40:51,204,0
39808,2023-01-08,248.0,2023-08-19 17:49:08,25,0
39809,2023-09-11,2.0,2022-01-17 08:23:59,604,0
39810,2023-01-18,238.0,2023-06-24 11:20:54,81,0
39811,2023-01-17,239.0,2023-07-08 08:57:12,67,0
39812,2022-08-11,398.0,2020-09-18 02:48:17,1090,1
39813,2023-05-13,123.0,2023-03-14 17:33:01,183,0
39814,2022-05-25,476.0,2022-12-18 21:11:12,268,0
39815,2023-07-12,63.0,2023-07-23 22:45:53,51,0
39816,2023-05-20,116.0,2023-05-20 01:07:20,116,0
39817,2022-01-30,591.0,2023-04-30 04:03:11,136,0
39818,2023-01-21,235.0,2022-02-26 19:57:04,563,0
39819,2023-04-02,164.0,2023-04-02 15:36:01,164,0
39820,2022-12-08,279.0,2023-07-24 18:46:36,50,0
39821,2022-10-10,338.0,2023-06-21 08:20:29,84,0
39822,2022-11-25,292.0,2022-11-25 17:51:35,292,1
39823,2023-09-02,11.0,2023-08-31 01:54:14,13,0
39824,2023-08-13,31.0,2023-07-12 20:09:41,62,0
39825,2023-08-18,26.0,2023-06-13 18:53:47,91,0
39826,2022-06-07,463.0,2022-06-07 21:00:55,462,1
39827,2023-05-27,109.0,2023-03-29 04:09:47,168,0
39828,2022-09-05,373.0,2023-06-01 21:42:20,103,0
39829,2023-08-15,29.0,2023-05-10 01:36:10,126,0
39830,2022-01-21,600.0,2023-06-13 11:25:12,92,0
39831,2021-01-26,960.0,2023-07-04 11:54:08,71,0
39832,2023-09-05,8.0,2020-09-03 06:02:32,1105,0
39833,2023-04-13,153.0,2023-04-13 20:01:11,152,0
39834,2023-08-28,16.0,2023-03-18 23:00:08,178,0
39835,2023-05-28,108.0,2023-04-16 22:41:27,149,0
39836,2023-03-30,167.0,2023-03-15 23:06:28,181,0
39837,2023-02-16,209.0,2023-01-09 14:30:33,247,0
39838,,9999.0,2022-11-23 03:59:12,294,1
39839,2022-12-19,268.0,2023-08-27 20:01:32,16,0
39840,2021-08-21,753.0,2022-09-26 08:05:55,352,1
39841,2022-01-30,591.0,2022-10-24 08:36:47,324,1
39842,2021-12-23,629.0,2022-12-05 05:00:19,282,1
39843,2023-03-12,185.0,2023-03-12 22:56:37,184,0
39844,2022-05-24,477.0,2023-08-15 20:04:17,28,0
39845,2020-06-18,1182.0,2022-09-09 13:31:31,369,1
39846,2023-07-28,47.0,2023-01-02 01:38:30,254,0
39847,2023-05-30,106.0,2023-09-13 15:46:11,0,0
39848,2023-01-01,255.0,2023-08-03 15:45:13,41,0
39849,2023-06-07,98.0,2023-06-08 06:15:45,97,0
39850,2021-08-12,762.0,2021-07-02 22:55:13,802,1
39851,2023-05-25,111.0,2023-05-31 20:46:07,104,0
39852,2022-01-25,596.0,2023-06-01 00:38:46,104,0
39853,2022-06-02,468.0,2023-07-29 14:58:37,46,0
39854,2021-04-26,870.0,2022-05-25 06:30:52,476,1
39855,2021-10-13,700.0,2023-01-24 19:16:18,231,0
39856,2023-08-21,23.0,2023-08-21 10:01:39,23,0
39857,2023-08-17,27.0,2023-08-17 21:12:41,26,0
39858,2023-06-15,90.0,2023-05-01 19:01:11,134,0
39859,2023-07-30,45.0,2023-07-30 23:47:55,44,0
39860,2021-07-01,804.0,2022-05-23 03:28:57,478,1
39861,2023-02-21,204.0,2023-02-21 15:48:14,204,0
39862,2022-03-29,533.0,2023-02-21 22:24:08,203,0
39863,2023-08-26,18.0,2023-04-12 17:43:09,154,0
39864,2021-06-28,807.0,2021-03-18 10:18:45,909,1
39865,2022-09-24,354.0,2023-07-24 01:57:24,51,0
39866,2022-09-08,370.0,2022-02-12 06:25:15,578,1
39867,2021-05-29,837.0,2023-08-29 02:26:26,15,0
39868,2023-05-09,127.0,2023-08-09 01:46:56,35,0
39869,2021-08-24,750.0,2023-07-20 04:40:58,55,0
39870,2022-10-16,332.0,2021-01-28 06:51:01,958,1
39871,2022-05-31,470.0,2023-07-25 09:01:10,50,0
39872,2022-11-01,316.0,2023-06-18 08:55:30,87,0
39873,2022-12-27,260.0,2023-03-26 05:54:26,171,0
39874,2023-08-21,23.0,2023-06-02 01:35:24,103,0
39875,2023-08-18,26.0,2022-05-08 19:20:01,492,0
39876,2022-12-24,263.0,2023-05-28 04:27:48,108,0
39877,2022-12-17,270.0,2023-05-08 14:27:28,128,0
39878,2023-08-18,26.0,2023-04-15 04:23:16,151,0
39879,2023-01-22,234.0,2023-03-24 08:30:23,173,0
39880,2023-08-31,13.0,2022-12-17 23:11:08,269,0
39881,2023-05-17,119.0,2023-05-05 09:19:09,131,0
39882,2023-01-17,239.0,2023-07-24 20:52:53,50,0
